,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,DATE
683,1610612756,Phoenix Suns,18,4,14,0.222,48.3,39.0,84.4,0.462,10.6,30.8,0.342,15.7,20.1,0.784,7.5,32.2,39.7,23.8,17.1,7.6,3.8,4.9,24.5,20.1,104.3,-9.8,16,28,26,28,12,24,28,10,18,17,20,26,28,9,29,26,29,13,29,16,29,10,30,27,28,29,10,Phoenix Suns,11232018
684,1610612757,Portland Trail Blazers,19,12,7,0.632,48.3,41.1,90.7,0.452,11.5,32.1,0.36,19.7,23.7,0.831,11.7,38.1,49.8,20.6,14.8,6.3,4.6,6.1,20.4,21.2,113.3,2.3,6,5,6,7,17,11,8,15,8,12,9,7,15,1,9,2,2,27,17,28,24,26,5,20,10,11,10,Portland Trail Blazers,11232018
685,1610612758,Sacramento Kings,18,10,8,0.556,48.0,44.0,91.9,0.479,10.8,28.1,0.385,15.3,22.4,0.683,10.1,35.6,45.6,24.8,15.2,8.3,4.4,5.6,23.1,22.2,114.2,-1.6,16,12,11,13,22,4,6,4,15,24,2,28,18,30,17,11,13,8,20,10,25,21,21,13,8,21,10,Sacramento Kings,11232018
686,1610612759,San Antonio Spurs,18,9,9,0.5,48.6,40.2,89.8,0.447,9.4,24.4,0.384,18.9,23.3,0.811,11.4,33.9,45.3,23.1,12.2,6.1,4.1,4.6,18.8,22.4,108.6,-0.2,16,15,15,17,5,16,13,21,28,29,3,10,17,5,10,19,15,20,1,29,27,5,1,12,19,17,10,San Antonio Spurs,11232018
687,1610612761,Toronto Raptors,20,16,4,0.8,48.3,44.1,90.6,0.487,11.5,33.5,0.343,16.7,21.0,0.793,10.7,36.6,47.3,25.6,15.4,8.7,5.4,5.0,22.4,20.7,116.4,8.9,2,1,1,1,19,3,10,3,9,8,19,22,25,8,13,5,8,7,21,6,16,11,14,22,4,2,10,Toronto Raptors,11232018
688,1610612762,Utah Jazz,19,8,11,0.421,48.0,37.5,83.1,0.451,10.2,31.8,0.321,19.8,27.9,0.711,9.3,32.9,42.2,23.2,15.5,8.5,5.5,4.3,22.5,24.6,105.0,-3.1,6,20,21,21,22,29,29,17,21,14,27,5,3,26,26,23,24,18,22,9,14,3,15,4,26,22,10,Utah Jazz,11232018
689,1610612764,Washington Wizards,18,6,12,0.333,48.3,39.8,88.8,0.448,10.5,33.1,0.317,21.4,27.9,0.769,9.6,31.7,41.3,23.1,14.1,8.3,6.4,5.0,22.8,24.1,111.5,-5.9,16,25,24,25,12,18,19,20,19,9,28,3,4,14,21,28,27,19,7,10,2,12,19,8,12,26,10,Washington Wizards,11232018
690,1610612737,Atlanta Hawks,19,3,16,0.158,48.0,39.0,89.0,0.438,11.1,35.3,0.314,17.7,24.1,0.735,9.6,33.9,43.5,24.2,18.1,8.6,5.8,5.6,24.1,24.1,106.8,-11.5,11,30,30,30,22,24,18,26,12,4,29,18,12,23,22,18,22,11,30,6,7,21,27,6,22,30,10,Atlanta Hawks,11242018
691,1610612738,Boston Celtics,20,10,10,0.5,48.5,39.4,90.2,0.437,12.3,35.8,0.343,15.3,19.8,0.772,10.3,36.0,46.2,24.3,13.7,8.1,5.4,4.0,21.2,20.5,106.3,2.1,3,12,17,14,8,23,12,28,4,3,20,28,29,14,15,7,12,10,4,12,14,2,9,24,23,11,10,Boston Celtics,11242018
692,1610612751,Brooklyn Nets,20,8,12,0.4,48.3,39.8,89.4,0.445,12.3,34.9,0.351,17.7,24.2,0.729,12.3,32.2,44.5,23.4,14.4,6.7,4.2,4.8,23.9,21.7,109.4,-1.4,3,22,24,23,18,19,16,21,4,5,15,19,11,24,5,25,18,17,9,26,26,9,26,17,17,19,10,Brooklyn Nets,11242018
693,1610612766,Charlotte Hornets,18,9,9,0.5,48.6,42.4,92.0,0.461,12.3,34.4,0.359,17.8,22.0,0.811,10.0,34.5,44.5,24.7,12.9,7.1,5.7,6.6,20.9,21.7,115.1,4.8,21,15,13,14,5,7,5,12,3,7,10,16,22,5,18,16,18,9,2,21,10,28,8,16,6,6,10,Charlotte Hornets,11242018
694,1610612741,Chicago Bulls,20,5,15,0.25,48.8,38.3,87.1,0.44,10.2,29.0,0.351,16.7,21.4,0.778,7.5,34.4,41.8,22.0,15.7,7.7,4.8,7.0,20.4,19.3,103.4,-9.6,3,27,29,27,4,27,24,25,22,23,17,22,25,10,29,17,25,24,24,14,22,30,5,30,29,28,10,Chicago Bulls,11242018
695,1610612739,Cleveland Cavaliers,18,4,14,0.222,48.0,39.7,87.8,0.452,8.6,23.6,0.363,17.2,21.8,0.791,12.7,31.4,44.1,19.3,14.6,7.5,2.5,5.4,22.1,20.4,105.1,-6.4,21,28,26,28,22,21,21,18,30,30,7,20,24,8,3,29,21,29,13,18,30,18,13,26,26,27,10,Cleveland Cavaliers,11242018
696,1610612742,Dallas Mavericks,18,9,9,0.5,48.3,39.4,85.4,0.462,11.9,33.4,0.357,19.3,25.8,0.748,9.7,34.9,44.6,22.7,16.7,7.6,4.7,4.7,21.2,24.9,110.1,1.6,21,15,13,14,10,22,26,11,6,9,14,8,7,19,20,13,17,21,28,15,23,6,10,3,14,13,10,Dallas Mavericks,11242018
697,1610612743,Denver Nuggets,20,13,7,0.65,48.3,41.7,89.7,0.465,10.3,30.2,0.34,16.4,22.0,0.745,12.0,35.0,46.9,26.4,14.4,8.6,5.1,5.7,21.3,21.6,110.0,6.8,3,4,5,6,18,9,14,9,20,18,22,24,22,22,8,12,9,4,11,7,21,23,11,18,15,3,10,Denver Nuggets,11242018
698,1610612765,Detroit Pistons,16,9,7,0.563,49.3,40.2,92.6,0.434,11.1,34.4,0.323,19.8,26.4,0.747,13.1,34.7,47.8,21.1,14.8,6.9,3.9,5.1,24.4,24.1,111.3,0.1,30,15,5,12,1,17,3,30,11,6,26,6,6,21,2,15,7,26,16,23,28,15,29,5,12,15,10,Detroit Pistons,11242018
699,1610612744,Golden State Warriors,21,14,7,0.667,48.2,43.3,87.5,0.495,11.4,29.5,0.386,18.0,22.1,0.815,9.7,36.1,45.8,28.2,14.9,7.2,6.3,3.7,22.7,20.4,116.0,5.3,1,2,5,3,21,6,22,1,10,21,2,14,21,4,20,6,13,1,19,20,3,1,18,25,5,5,10,Golden State Warriors,11242018
700,1610612745,Houston Rockets,18,9,9,0.5,48.3,37.5,84.9,0.441,14.1,41.4,0.339,17.9,23.9,0.747,10.6,29.9,40.4,20.3,14.5,8.1,6.1,4.3,22.8,20.8,106.9,-0.9,21,15,13,14,10,28,27,24,2,1,24,15,14,20,13,30,28,28,12,13,5,4,21,21,21,18,10,Houston Rockets,11242018
701,1610612754,Indiana Pacers,19,11,8,0.579,48.0,41.1,85.7,0.479,9.4,25.4,0.369,14.1,19.8,0.711,8.4,33.2,41.6,23.7,14.4,8.9,5.2,5.8,19.9,20.0,105.6,2.7,11,10,11,11,22,11,25,5,29,27,5,29,28,27,27,20,26,14,10,4,20,24,2,28,24,8,10,Indiana Pacers,11242018
702,1610612746,LA Clippers,18,12,6,0.667,48.8,41.8,88.7,0.472,9.7,25.4,0.383,24.2,29.3,0.825,9.3,37.4,46.7,22.6,14.8,5.7,5.5,6.6,24.2,25.4,117.6,4.4,21,6,3,3,3,8,20,8,27,28,4,1,2,2,25,4,10,22,14,30,11,28,28,1,3,7,10,LA Clippers,11242018
703,1610612747,Los Angeles Lakers,18,11,7,0.611,48.3,44.0,91.9,0.479,10.6,29.6,0.358,16.2,22.4,0.722,10.4,35.9,46.4,24.2,15.8,8.6,6.2,5.5,21.3,21.4,114.8,1.8,21,10,5,10,10,4,6,4,17,20,12,25,19,25,14,9,11,12,25,8,4,19,12,19,7,12,10,Los Angeles Lakers,11242018
704,1610612763,Memphis Grizzlies,18,12,6,0.667,48.6,37.4,82.4,0.454,10.1,27.6,0.367,18.3,24.2,0.755,7.4,31.9,39.4,23.4,13.6,9.2,5.3,4.7,22.8,22.8,103.3,2.4,21,6,3,3,5,30,30,15,23,26,6,12,10,18,30,28,30,16,3,3,19,7,20,11,30,9,10,Memphis Grizzlies,11242018
705,1610612748,Miami Heat,18,7,11,0.389,48.3,38.9,89.6,0.435,11.8,33.0,0.359,18.3,25.8,0.709,12.1,35.8,47.9,22.1,16.4,6.7,6.8,5.9,23.6,23.9,108.0,-1.4,21,24,21,24,10,26,15,29,7,10,11,12,7,28,7,10,5,23,26,25,1,25,24,8,20,20,10,Miami Heat,11242018
706,1610612749,Milwaukee Bucks,19,14,5,0.737,48.3,45.1,91.8,0.491,14.5,40.5,0.359,17.0,22.3,0.762,10.2,40.6,50.7,27.4,15.4,6.9,6.0,4.9,20.8,20.6,121.7,11.8,11,2,2,2,15,1,7,2,1,2,9,21,20,15,17,1,1,2,22,24,6,12,7,23,1,1,10,Milwaukee Bucks,11242018
707,1610612750,Minnesota Timberwolves,20,9,11,0.45,48.0,39.8,91.0,0.437,10.7,29.8,0.358,19.2,23.4,0.822,11.5,32.9,44.3,23.2,14.1,9.6,5.4,5.2,20.1,21.9,109.4,-2.7,3,15,21,21,22,19,8,27,16,19,13,9,17,3,10,24,20,20,7,2,14,16,3,14,18,22,10,Minnesota Timberwolves,11242018
708,1610612740,New Orleans Pelicans,20,10,10,0.5,48.0,44.4,92.9,0.478,9.8,28.0,0.351,20.2,26.7,0.755,12.4,36.0,48.3,27.0,14.9,7.0,5.8,5.6,22.8,23.2,118.8,1.5,3,12,17,14,22,2,2,6,25,25,16,4,5,17,4,7,4,3,18,22,9,20,19,10,2,14,10,New Orleans Pelicans,11242018
709,1610612752,New York Knicks,20,6,14,0.3,48.5,40.3,90.7,0.444,9.8,29.2,0.336,18.6,24.0,0.777,12.3,33.0,45.3,19.1,15.0,7.6,5.4,6.4,23.2,21.8,108.9,-5.4,3,26,26,26,8,16,10,23,25,22,25,11,13,11,6,22,15,30,20,16,14,27,23,15,19,26,10,New York Knicks,11242018
710,1610612760,Oklahoma City Thunder,19,12,7,0.632,48.0,41.6,93.8,0.444,9.9,31.8,0.311,17.7,25.2,0.705,13.6,34.8,48.5,21.9,14.1,10.6,5.3,5.2,22.6,23.9,110.9,5.4,11,6,5,7,22,10,1,22,24,14,30,17,9,29,1,14,3,25,6,1,18,17,17,7,13,4,10,Oklahoma City Thunder,11242018
711,1610612753,Orlando Magic,19,9,10,0.474,48.0,40.3,89.3,0.451,10.8,31.7,0.34,14.1,18.3,0.772,9.6,33.1,42.7,25.9,13.8,7.3,5.8,4.8,20.2,20.0,105.5,-3.3,11,15,17,19,22,15,17,19,15,16,22,29,30,13,23,21,23,6,5,19,7,8,4,28,25,24,10,Orlando Magic,11242018
712,1610612755,Philadelphia 76ers,21,13,8,0.619,49.0,39.9,87.1,0.457,11.0,31.9,0.346,22.8,29.3,0.776,9.9,38.0,47.9,26.2,16.4,6.6,5.5,5.0,23.8,24.9,113.5,-0.1,1,4,11,9,2,18,23,13,13,13,18,2,1,12,19,3,6,5,27,27,12,14,25,2,9,16,10,Philadelphia 76ers,11242018
713,1610612756,Phoenix Suns,18,4,14,0.222,48.3,39.0,84.4,0.462,10.6,30.8,0.342,15.7,20.1,0.784,7.5,32.2,39.7,23.8,17.1,7.6,3.8,4.9,24.5,20.1,104.3,-9.8,21,28,26,28,10,24,28,10,18,17,21,26,27,9,28,26,29,13,29,17,29,10,30,27,28,29,10,Phoenix Suns,11242018
714,1610612757,Portland Trail Blazers,19,12,7,0.632,48.3,41.1,90.7,0.452,11.5,32.1,0.36,19.7,23.7,0.831,11.7,38.1,49.8,20.6,14.8,6.3,4.6,6.1,20.4,21.2,113.3,2.3,11,6,5,7,15,11,9,16,8,12,8,7,15,1,9,2,2,27,17,28,24,26,6,20,10,10,10,Portland Trail Blazers,11242018
715,1610612758,Sacramento Kings,19,10,9,0.526,48.0,43.9,92.2,0.476,10.8,28.1,0.386,15.6,22.8,0.686,10.2,35.5,45.7,24.9,14.8,8.2,4.4,5.6,23.0,22.3,114.3,-1.6,11,12,13,13,22,5,4,7,14,24,3,27,18,30,16,11,14,8,15,11,25,21,22,13,8,21,10,Sacramento Kings,11242018
716,1610612759,San Antonio Spurs,19,9,10,0.474,48.5,40.6,89.9,0.452,9.4,24.3,0.388,19.0,23.5,0.808,11.3,33.7,44.9,23.3,12.1,6.2,4.1,4.5,18.9,22.4,109.7,-0.5,11,15,17,19,7,13,13,17,28,29,1,10,16,6,11,19,16,18,1,29,27,5,1,12,16,17,10,San Antonio Spurs,11242018
717,1610612761,Toronto Raptors,20,16,4,0.8,48.3,44.1,90.6,0.487,11.5,33.5,0.343,16.7,21.0,0.793,10.7,36.6,47.3,25.6,15.4,8.7,5.4,5.0,22.4,20.7,116.4,8.9,3,1,1,1,18,3,11,3,9,8,19,22,26,7,12,5,8,7,21,5,14,13,14,22,4,2,10,Toronto Raptors,11242018
718,1610612762,Utah Jazz,19,8,11,0.421,48.0,37.5,83.1,0.451,10.2,31.8,0.321,19.8,27.9,0.711,9.3,32.9,42.2,23.2,15.5,8.5,5.5,4.3,22.5,24.6,105.0,-3.1,11,22,21,22,22,29,29,20,21,14,27,5,3,26,26,23,24,19,23,10,13,3,16,4,27,23,10,Utah Jazz,11242018
719,1610612764,Washington Wizards,19,7,12,0.368,48.3,40.4,88.8,0.454,10.5,32.9,0.318,20.9,27.6,0.758,9.4,32.2,41.5,23.5,14.2,8.5,6.6,4.9,22.5,23.9,112.2,-5.1,11,24,24,25,15,14,19,14,19,11,28,3,4,16,24,27,27,15,8,9,2,11,15,9,11,25,10,Washington Wizards,11242018
720,1610612737,Atlanta Hawks,20,4,16,0.2,48.0,39.6,89.3,0.443,11.4,35.5,0.32,17.2,23.4,0.735,9.6,33.8,43.4,24.7,18.0,8.5,6.0,5.5,24.1,23.7,107.7,-10.9,6,28,30,30,22,22,18,23,11,4,28,20,15,23,22,18,22,9,30,10,8,20,28,9,21,30,10,Atlanta Hawks,11252018
721,1610612738,Boston Celtics,20,10,10,0.5,48.5,39.4,90.2,0.437,12.3,35.8,0.343,15.3,19.8,0.772,10.3,36.0,46.2,24.3,13.7,8.1,5.4,4.0,21.2,20.5,106.3,2.1,6,12,15,13,8,24,12,28,4,3,19,28,29,14,14,8,11,11,4,12,16,2,10,24,24,9,10,Boston Celtics,11252018
722,1610612751,Brooklyn Nets,21,8,13,0.381,48.2,40.2,89.3,0.45,12.1,34.4,0.353,17.5,24.0,0.73,12.2,32.2,44.4,23.1,14.4,6.5,4.2,4.9,23.9,21.7,110.1,-1.4,2,23,25,23,19,17,17,21,5,7,14,18,11,24,7,25,18,20,12,27,26,9,27,17,14,19,10,Brooklyn Nets,11252018
723,1610612766,Charlotte Hornets,19,9,10,0.474,48.5,42.4,92.0,0.461,12.6,34.9,0.361,18.1,22.3,0.811,10.0,34.4,44.4,24.9,12.9,7.1,5.6,6.7,20.6,21.8,115.5,4.5,16,17,15,19,5,7,4,12,3,5,9,13,20,5,19,15,19,8,2,21,11,28,6,16,6,6,10,Charlotte Hornets,11252018
724,1610612741,Chicago Bulls,20,5,15,0.25,48.8,38.3,87.1,0.44,10.2,29.0,0.351,16.7,21.4,0.778,7.5,34.4,41.8,22.0,15.7,7.7,4.8,7.0,20.4,19.3,103.4,-9.6,6,27,28,27,4,27,24,26,23,22,17,23,25,13,29,16,25,23,23,14,22,30,5,30,29,28,10,Chicago Bulls,11252018
725,1610612739,Cleveland Cavaliers,18,4,14,0.222,48.0,39.7,87.8,0.452,8.6,23.6,0.363,17.2,21.8,0.791,12.7,31.4,44.1,19.3,14.6,7.5,2.5,5.4,22.1,20.4,105.1,-6.4,27,28,26,28,22,21,21,18,30,30,7,19,24,8,3,29,21,29,14,16,30,18,13,26,27,27,10,Cleveland Cavaliers,11252018
726,1610612742,Dallas Mavericks,18,9,9,0.5,48.3,39.4,85.4,0.462,11.9,33.4,0.357,19.3,25.8,0.748,9.7,34.9,44.6,22.7,16.7,7.6,4.7,4.7,21.2,24.9,110.1,1.6,27,17,13,13,10,23,26,11,7,9,13,7,8,18,20,13,17,21,28,15,23,7,11,3,15,12,10,Dallas Mavericks,11252018
727,1610612743,Denver Nuggets,20,13,7,0.65,48.3,41.7,89.7,0.465,10.3,30.2,0.34,16.4,22.0,0.745,12.0,35.0,46.9,26.4,14.4,8.6,5.1,5.7,21.3,21.6,110.0,6.8,6,5,4,5,17,8,15,10,20,18,23,24,23,21,8,12,9,4,11,5,21,23,12,18,16,3,10,Denver Nuggets,11252018
728,1610612765,Detroit Pistons,17,10,7,0.588,49.2,40.4,92.6,0.436,11.4,34.8,0.328,19.5,26.4,0.741,13.1,34.3,47.4,21.6,14.7,7.1,3.6,5.1,24.1,24.0,111.6,0.8,30,12,4,10,1,16,3,29,9,6,26,6,6,22,2,17,7,26,16,22,29,15,29,5,12,15,10,Detroit Pistons,11252018
729,1610612744,Golden State Warriors,21,14,7,0.667,48.2,43.3,87.5,0.495,11.4,29.5,0.386,18.0,22.1,0.815,9.7,36.1,45.8,28.2,14.9,7.2,6.3,3.7,22.7,20.4,116.0,5.3,2,2,4,4,19,6,22,1,10,20,2,14,22,4,20,6,13,1,20,20,4,1,17,25,5,5,10,Golden State Warriors,11252018
730,1610612745,Houston Rockets,18,9,9,0.5,48.3,37.5,84.9,0.441,14.1,41.4,0.339,17.9,23.9,0.747,10.6,29.9,40.4,20.3,14.5,8.1,6.1,4.3,22.8,20.8,106.9,-0.9,27,17,13,13,10,29,27,24,2,1,24,16,13,20,13,30,28,28,13,13,5,3,21,20,22,18,10,Houston Rockets,11252018
731,1610612754,Indiana Pacers,19,11,8,0.579,48.0,41.1,85.7,0.479,9.4,25.4,0.369,14.1,19.8,0.711,8.4,33.2,41.6,23.7,14.4,8.9,5.2,5.8,19.9,20.0,105.6,2.7,16,10,9,11,22,12,25,4,29,27,5,29,28,27,27,22,26,14,10,4,20,24,2,28,26,8,10,Indiana Pacers,11252018
732,1610612746,LA Clippers,19,13,6,0.684,48.8,41.6,88.7,0.469,9.5,25.4,0.373,24.1,29.5,0.816,9.4,37.4,46.8,22.2,14.2,5.8,5.5,6.5,23.6,25.3,116.8,4.4,16,5,3,3,3,9,20,8,27,28,4,1,1,3,25,4,10,22,9,30,14,27,25,1,3,7,10,LA Clippers,11252018
733,1610612747,Los Angeles Lakers,19,11,8,0.579,48.3,43.6,91.2,0.478,10.6,29.4,0.36,16.4,22.8,0.717,10.2,36.0,46.2,24.1,15.9,8.6,6.4,5.5,21.1,21.5,114.2,1.5,16,10,9,11,12,5,7,5,17,21,10,25,19,25,15,7,12,12,26,7,3,19,9,19,7,14,10,Los Angeles Lakers,11252018
734,1610612763,Memphis Grizzlies,19,12,7,0.632,48.5,37.5,82.6,0.454,10.2,27.7,0.367,17.9,23.9,0.747,7.4,32.1,39.5,23.6,13.3,9.0,6.0,4.7,22.8,22.7,103.0,2.1,16,7,4,7,5,30,30,16,22,26,6,15,12,19,30,28,30,15,3,3,6,8,20,11,30,10,10,Memphis Grizzlies,11252018
735,1610612748,Miami Heat,19,7,12,0.368,48.3,38.9,89.9,0.433,12.0,33.2,0.362,18.5,26.1,0.708,12.3,35.5,47.8,22.0,15.9,6.7,6.7,5.9,23.5,23.8,108.4,-1.9,16,24,23,24,12,26,14,30,6,10,8,12,7,28,6,10,5,23,25,25,1,25,24,8,20,20,10,Miami Heat,11252018
736,1610612749,Milwaukee Bucks,19,14,5,0.737,48.3,45.1,91.8,0.491,14.5,40.5,0.359,17.0,22.3,0.762,10.2,40.6,50.7,27.4,15.4,6.9,6.0,4.9,20.8,20.6,121.7,11.8,16,2,2,2,12,1,5,2,1,2,11,21,20,15,15,1,1,2,22,24,6,11,8,23,1,1,10,Milwaukee Bucks,11252018
737,1610612750,Minnesota Timberwolves,20,9,11,0.45,48.0,39.8,91.0,0.437,10.7,29.8,0.358,19.2,23.4,0.822,11.5,32.9,44.3,23.2,14.1,9.6,5.4,5.2,20.1,21.9,109.4,-2.7,6,17,21,21,22,20,9,27,16,19,12,8,16,2,10,24,20,19,7,2,16,16,3,14,18,23,10,Minnesota Timberwolves,11252018
738,1610612740,New Orleans Pelicans,20,10,10,0.5,48.0,44.4,92.9,0.478,9.8,28.0,0.351,20.2,26.7,0.755,12.4,36.0,48.3,27.0,14.9,7.0,5.8,5.6,22.8,23.2,118.8,1.5,6,12,15,13,22,2,2,6,25,24,16,4,5,17,4,8,4,3,18,23,9,21,19,10,2,13,10,New Orleans Pelicans,11252018
739,1610612752,New York Knicks,21,7,14,0.333,48.5,40.0,90.7,0.44,9.7,28.9,0.337,19.0,24.3,0.781,12.3,33.4,45.8,19.0,14.7,7.4,5.4,7.0,23.1,21.8,108.6,-4.9,2,24,26,26,9,19,10,25,26,23,25,10,10,9,5,20,13,30,17,18,18,29,22,15,19,25,10,New York Knicks,11252018
740,1610612760,Oklahoma City Thunder,19,12,7,0.632,48.0,41.6,93.8,0.444,9.9,31.8,0.311,17.7,25.2,0.705,13.6,34.8,48.5,21.9,14.1,10.6,5.3,5.2,22.6,23.9,110.9,5.4,16,7,4,7,22,9,1,22,24,13,30,17,9,29,1,14,3,25,6,1,19,17,16,6,13,4,10,Oklahoma City Thunder,11252018
741,1610612753,Orlando Magic,20,10,10,0.5,48.0,40.4,89.5,0.451,10.8,31.7,0.341,14.1,18.1,0.778,9.6,33.3,42.8,26.2,13.8,7.4,5.8,5.1,20.3,19.9,105.7,-2.9,6,12,15,13,22,14,16,20,14,15,22,30,30,11,23,21,23,6,5,19,9,14,4,29,25,24,10,Orlando Magic,11252018
742,1610612755,Philadelphia 76ers,22,14,8,0.636,48.9,40.0,87.3,0.459,11.1,31.8,0.349,23.0,29.5,0.778,10.0,37.5,47.6,26.3,16.1,6.7,5.5,5.0,23.7,24.9,114.1,0.0,1,2,9,6,2,18,23,13,13,14,18,2,2,12,18,3,6,5,27,26,12,13,26,2,9,16,10,Philadelphia 76ers,11252018
743,1610612756,Phoenix Suns,19,4,15,0.211,48.3,39.2,84.3,0.465,10.4,30.5,0.341,15.7,20.1,0.78,7.6,32.2,39.8,23.7,17.1,7.5,3.9,4.6,24.4,20.1,104.4,-9.9,16,28,28,29,12,25,28,9,19,17,21,27,27,10,28,26,29,13,29,17,28,6,30,27,28,29,10,Phoenix Suns,11252018
744,1610612757,Portland Trail Blazers,20,12,8,0.6,48.3,41.1,91.1,0.451,11.4,32.4,0.351,19.1,23.0,0.83,12.0,38.3,50.3,20.5,14.7,6.1,4.6,6.1,20.6,20.8,112.7,2.0,6,7,9,9,17,11,8,19,11,12,15,9,18,1,8,2,2,27,15,29,24,26,7,21,10,11,10,Portland Trail Blazers,11252018
745,1610612758,Sacramento Kings,20,10,10,0.5,48.0,43.7,91.8,0.476,10.8,27.9,0.386,16.0,23.2,0.69,10.1,35.2,45.2,24.7,14.9,8.3,4.6,5.6,23.1,22.5,114.2,-2.6,6,12,15,13,22,4,6,7,15,25,3,26,17,30,17,11,15,9,19,11,25,21,23,12,8,22,10,Sacramento Kings,11252018
746,1610612759,San Antonio Spurs,19,9,10,0.474,48.5,40.6,89.9,0.452,9.4,24.3,0.388,19.0,23.5,0.808,11.3,33.7,44.9,23.3,12.1,6.2,4.1,4.5,18.9,22.4,109.7,-0.5,16,17,15,19,5,13,13,17,28,29,1,10,14,6,11,19,16,18,1,28,27,5,1,13,17,17,10,San Antonio Spurs,11252018
747,1610612761,Toronto Raptors,21,17,4,0.81,48.2,44.2,90.6,0.488,11.5,33.6,0.342,16.8,21.2,0.793,10.7,36.5,47.2,25.6,15.2,8.5,5.5,5.0,22.3,20.7,116.8,9.0,2,1,1,1,19,3,11,3,8,8,20,22,26,7,12,5,8,7,21,9,13,12,14,22,4,2,10,Toronto Raptors,11252018
748,1610612762,Utah Jazz,20,9,11,0.45,48.0,38.1,83.6,0.455,10.2,31.7,0.322,20.1,28.2,0.714,9.5,33.1,42.6,23.5,15.7,8.6,5.5,4.4,22.7,24.6,106.4,-1.9,6,17,21,21,22,28,29,14,21,15,27,5,3,26,24,23,24,16,23,5,15,4,18,4,23,21,10,Utah Jazz,11252018
749,1610612764,Washington Wizards,19,7,12,0.368,48.3,40.4,88.8,0.454,10.5,32.9,0.318,20.9,27.6,0.758,9.4,32.2,41.5,23.5,14.2,8.5,6.6,4.9,22.5,23.9,112.2,-5.1,16,24,23,24,12,15,19,15,18,11,29,3,4,16,25,26,27,17,8,8,2,10,15,7,11,26,10,Washington Wizards,11252018
750,1610612737,Atlanta Hawks,20,4,16,0.2,48.0,39.6,89.3,0.443,11.4,35.5,0.32,17.2,23.4,0.735,9.6,33.8,43.4,24.7,18.0,8.5,6.0,5.5,24.1,23.7,107.7,-10.9,12,28,29,30,22,22,18,24,11,4,28,19,14,23,22,19,22,9,30,9,7,20,28,9,22,30,10,Atlanta Hawks,11262018
751,1610612738,Boston Celtics,21,11,10,0.524,48.5,39.8,90.5,0.44,12.6,35.9,0.35,15.0,19.3,0.775,10.4,35.6,46.0,24.4,13.7,8.4,5.3,4.0,21.4,20.5,107.1,2.8,3,11,14,13,10,20,12,27,4,3,18,28,29,14,14,9,12,11,5,11,18,2,12,24,23,9,10,Boston Celtics,11262018
752,1610612751,Brooklyn Nets,21,8,13,0.381,48.2,40.2,89.3,0.45,12.1,34.4,0.353,17.5,24.0,0.73,12.2,32.2,44.4,23.1,14.4,6.5,4.2,4.9,23.9,21.7,110.1,-1.4,3,23,25,24,19,17,17,20,5,7,15,18,12,24,6,25,18,19,11,27,26,9,27,17,14,19,10,Brooklyn Nets,11262018
753,1610612766,Charlotte Hornets,20,10,10,0.5,48.5,42.2,91.5,0.461,12.7,34.7,0.365,18.3,22.7,0.804,9.8,34.6,44.4,24.8,12.8,7.2,5.6,6.6,20.7,21.8,115.2,4.5,12,13,14,14,7,7,6,12,3,6,7,13,20,6,19,15,19,8,2,21,10,28,7,15,6,6,10,Charlotte Hornets,11262018
754,1610612741,Chicago Bulls,21,5,16,0.238,48.7,38.5,87.2,0.441,10.3,29.1,0.355,16.3,20.9,0.779,7.3,34.5,41.9,22.0,15.5,7.6,4.8,6.8,20.0,19.1,103.6,-9.1,3,27,29,27,4,27,24,25,20,22,14,25,26,11,30,16,25,23,23,15,22,29,3,30,29,28,10,Chicago Bulls,11262018
755,1610612739,Cleveland Cavaliers,19,4,15,0.211,48.0,39.5,87.7,0.45,8.6,23.9,0.36,17.0,21.4,0.796,12.5,31.4,43.8,19.6,14.7,7.3,2.5,5.5,21.8,20.3,104.6,-6.4,21,28,27,28,22,23,21,21,30,30,9,20,24,7,3,29,21,29,13,19,30,21,13,26,27,27,10,Cleveland Cavaliers,11262018
756,1610612742,Dallas Mavericks,18,9,9,0.5,48.3,39.4,85.4,0.462,11.9,33.4,0.357,19.3,25.8,0.748,9.7,34.9,44.6,22.7,16.7,7.6,4.7,4.7,21.2,24.9,110.1,1.6,29,20,13,14,12,24,27,11,7,9,12,7,8,19,21,13,17,21,28,14,23,7,10,3,15,12,10,Dallas Mavericks,11262018
